other_safegraph_place_id,other_location_name,other_city,other_state,other_top_category,other_sub_category
703ba9ca9601335a805447626043396f,,farmington,CT,Building Material and Supplies Dealers,Home Centers
75ec87ff73524af498b963a2b37843cf,,bristol,CT,Depository Credit Intermediation,Commercial Banking
5ae73a1e114a42f1b70f381e48d8f268,,meriden,CT,Religious Organizations,Religious Organizations
00c04eedfaa0399a908b12e54fd953f1,,waterbury,CT,Book Stores and News Dealers,Book Stores
34d81d9cfd0735b9af64bdfcdf5dc581,,hamden,CT,"Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities"
fe13b4d43ecc3b8ea53241fb7d20ad43,,new haven,CT,Residential Building Construction,Residential Remodelers
f44f667b9fec4c4eac245cf9bd296003,,norwich,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
7c57937defeb47a7b817defdd5fd9b45,,east hampton,CT,Religious Organizations,Religious Organizations
024752df577c48bdbf7e05beebcfff1e,,darien,CT,"Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores"
50159384f313485b93f3cae47f2fc4bf,,darien,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
928f75f311463828a8e98a5f4a72a795,,norwalk,CT,Services to Buildings and Dwellings,
a47d3eac64283fdcb0b3c1b6516ee5ab,,norwalk,CT,Specialty Food Stores,
ab9ae9e7cbf14102aaa95ab14473938a,,stamford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
cfb80f49853c4a369a9d93a14a806400,,stamford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
7be85e70591f385288ea080d01bda2b1,,manchester,CT,Traveler Accommodation,
351c6a72912b305d8fa740a79e4d6ace,,norwalk,CT,Miscellaneous Durable Goods Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers
3b51b9ad712a353fb34d7b098063d3cf,,prospect,CT,Restaurants and Other Eating Places,Full-Service Restaurants
82a3b8453faa37e4b859b1089b60a4b5,,wallingford,CT,Special Food Services,Caterers
a9100253343b4c37bd78c9345715ae4a,,waterbury,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
2558bb9fec333121946a32f052b84a37,,wilton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3ccd7f533ed335199db1a68f1a965d29,,norwalk,CT,Specialty Food Stores,
88a00d7c55a83b35b92fa1eff1d82880,,new london,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
4f31f835a31f483e9729644f46e00bdf,,westport,CT,Gambling Industries,Casinos (except Casino Hotels)
3343a0093b333cb99ad1659655f7402d,,norwalk,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
a0a537f27b2241f89f1429b2b3ea724f,,stamford,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
e5b294eccf41498db87bee799c8da6fc,,stamford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2c1152d2070d3c55a96c04cee302386f,,torrington,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
b086d150cda94cb2930074c21b7e9e6b,,litchfield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
63a8398bfcff3fa19ab9fe3df94163e6,,new milford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
0de36570a34240fb9bde1181e7064989,,new london,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2d3dcabd28404efd8d0c3b6f07e05450,,norwalk,CT,Home Furnishings Stores,Floor Covering Stores
067dd1c08b2c4bd38b3de0dfbcd7769f,,bridgeport,CT,Restaurants and Other Eating Places,Full-Service Restaurants
0904025308e93dc4a1c2d34e7ae12b7e,,shelton,CT,Other Miscellaneous Manufacturing,
7d3b2919b78c319f8f9dac600ea9efa0,,norwalk,CT,Restaurants and Other Eating Places,
c90b567ad6b84970a42aec2d60f206f5,,norwalk,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
b1cb8ae333d63b0e9a16592a978094ea,,groton,CT,Automotive Equipment Rental and Leasing,Passenger Car Rental
5436e1e4c0ec41c18c9b3c8f704ab785,,norwalk,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
34d94c7572cd4280a0b373574734b614,,hartford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
83843a0f04d13e8e86b788689e15a86c,,ansonia,CT,Building Material and Supplies Dealers,
3ad89a39269a341c832678888b029621,,ansonia,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
134d8c4d6a89345ea8afc0eb2a1b7ef8,,ledyard,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
854e4728fe0d4aaaabf1ca88716f0916,,norwalk,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
0a4fb1e86ae03b0ab27cc267104b4684,,derby,CT,Grocery Stores,Convenience Stores
7adf5ede251930e1889681d56b94ee24,,east longmeadow,MA,Other Miscellaneous Manufacturing,
a8d5fc5cd0ca42c38b06c31e9f24865d,,east longmeadow,MA,Restaurants and Other Eating Places,Limited-Service Restaurants
c361905fc9f24c75b65895a5eebca7b9,,norwich,CT,Electronic and Precision Equipment Repair and Maintenance,Consumer Electronics Repair and Maintenance
aa27ab3299413a65a087354101859af8,,bridgeport,CT,Specialty Food Stores,
bbca4b83505a35e4a46f8e68b4bbb15d,,bridgeport,CT,Specialized Freight Trucking,Used Household and Office Goods Moving
6984a8d780e742af8588c51d94251b07,,uncasville,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
6cba7f065a2c4594867adc5e6f21b0ca,,hamden,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
f744c1ca86c03549a6061483edf3aa57,,new milford,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
00861e1a3b243b7cbb600e0346704ad1,,norwalk,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
a69bf5fd383540faa56a17ba4b502855,,norwalk,CT,Death Care Services,Cemeteries and Crematories
2f28988599aa3b9ba9765e8e3699148c,,oxford,CT,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
65627cb24ad8365d9ec35a0b648f17e6,,wilton,CT,Other Miscellaneous Store Retailers,Tobacco Stores
8e5f8217d7e246558e3b4a57303d8194,,ridgefield,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
abe80e1be74743df846be042a5445002,,danbury,CT,Religious Organizations,Religious Organizations
31b74dda7d6b3ec991a651ee6a694e88,,new milford,CT,Other Specialty Trade Contractors,Residential Remodelers
7bea324207f13be5b40dc119ff30cb67,,stratford,CT,"Machinery, Equipment, and Supplies Merchant Wholesalers",Electronics Stores
d37b753705f746fab864c34458779c43,,windsor,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
979abc48134839f498d137a328dc96f7,,new london,CT,Grocery Stores,Convenience Stores
39e484a959144e9d90f5ae106e18c348,,fairfield,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
09f940b4d5a73831842536a6208bed97,,woodbury,CT,Other Miscellaneous Store Retailers,
5528c667024f430d9a6ae92a1010236b,,clinton,CT,Clothing Stores,Clothing Accessories Stores
9751e73abe5c327b8dcf53598be86566,,north haven,CT,Used Merchandise Stores,Used Merchandise Stores
ad9c5a357de740adb11120dd00b1116a,,milford,CT,Book Stores and News Dealers,Book Stores
59d2aec55fd94e43a7f6a87cafb3c492,,new canaan,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
73a05e4687bc455a81b1a9f882dd5566,,westport,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
e3efcd4029b04e569bbe39c6134be4c4,,stamford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
ae9e0c706f453b5f9696e98793bc00ac,,stonington,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
9fb215412a5233de9734633892f1f770,,carmel,NY,Restaurants and Other Eating Places,Full-Service Restaurants
2398ea2d1f3231709b85b431e0075bcc,,stamford,CT,Legal Services,Offices of Lawyers
cf061111d9ff410ab9783a4906b7db28,,norwalk,CT,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores
0aab9e8edfdf3521bf2d347037a1ff3d,,new haven,CT,Printing and Related Support Activities,
1e23be41e609424f95946ff54fa31a12,,stratford,CT,"Machinery, Equipment, and Supplies Merchant Wholesalers",Fruit and Vegetable Markets
22823adf89f43002b8051bc5e901cbe2,,stratford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
b1484ffb84134eb7926c0f44fb908ca6,,bridgeport,CT,Printing and Related Support Activities,Commercial Screen Printing
ecb09860086e4fa6987fe84b07cf98b0,,stratford,CT,Automotive Repair and Maintenance,General Automotive Repair
bbeaea8b99e13ba081d6b8f929b30faa,,norwich,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
2412da23b0374d0d835914ef18221481,,danbury,CT,Automotive Equipment Rental and Leasing,Passenger Car Rental
f68f8163fe7b3b4bbea5de97fd2e45b9,,bethel,CT,Specialty Food Stores,Fish and Seafood Markets
656778a391243060b9abf2637201880f,,oakdale,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
03132fa7951f3b55991cd7f5e270f84f,,west haven,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
734847c3b8a236878df05f33398f2e4c,,bridgeport,CT,Residential Building Construction,Residential Remodelers
89f97b0744aa490ebfe9a2ed18dc9787,,bridgeport,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
6b59f70d18b64b28bce2adf9ee36f0bc,,norwich,CT,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages
b9975fe6a76b4c2589c27a647dd0b5cd,,waterbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d5e2186622a539d687b3e51bc4e4f388,,new haven,CT,"Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities"
3d39b8e7c21b43cb9fdb4d63f5a06512,,griswold,CT,Personal Care Services,Other Personal Care Services
138b290fa7f2322ab72633103050634a,,norwalk,CT,Other Miscellaneous Store Retailers,Tobacco Stores
7bb7c123b42447d2a8bc8bb4bca01587,,glastonbury,CT,Other Financial Investment Activities,Investment Advice
a5776de88f113ef6a388e2ca4d998e6d,,north haven,CT,Beverage Manufacturing,Breweries
f81b246fdefd4ce0b9ad2797ef8ab99f,,north haven,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
d25ad2919ef83bd2bc0393a92e194b83,,avon,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
54311dea45c54674b1f58f83de22f17e,,suffield,CT,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Offices of Certified Public Accountants
e6ae27a7107a390994f5d6fc5bfe6a76,,branford,CT,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores
5104b2ca0c94318c8d305bb875448f1f,,norwalk,CT,Building Finishing Contractors,Flooring Contractors
668e275579dc4f55826d1ded80e7c682,,norwalk,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
1364eb50cc4037968e4c5a2ddeb4846e,,stafford springs,CT,Electronics and Appliance Stores,Electronics Stores
55834aa027d04be3a9a5b5f3b574de4f,,new haven,CT,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools"
923db83b88ae475d9e632fb20b4bdc7f,,woodbury,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
26e7154e91da4f2085f99de9a925a033,,west haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
4571221d7bb837c0a057d11799421e1c,,milford,CT,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores"
b20b033798df3c70b8e804302630bc95,,wilton,CT,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
64a9a5ea1013365caea006e3d6e05b24,,new haven,CT,Florists,Florists
88ff922b1613354fbc9b78a45257377a,,meriden,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
a1cacf9d0cdf46b5acf83c20c5949da7,,new haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d195bd3bfa6142c387e19ea7899c3756,,wallingford,CT,Grocery Stores,Convenience Stores
9bc660ca6c143b5da869f044321e6923,,wallingford,CT,"Management, Scientific, and Technical Consulting Services",
4b350c4e86b737dbbcea81f7672a91a0,,stratford,CT,"Machinery, Equipment, and Supplies Merchant Wholesalers",Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
b2e59c9c624730eaa8e50689c5f3221d,,glastonbury,CT,Building Finishing Contractors,
263d8c0061644f2fb4f3cd15e96ce44b,,east haddam,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2f017b8677044830a3090283c6140491,,cheshire,CT,Building Equipment Contractors,Paint and Wallpaper Stores
53106e0aae434c079d48c9f5eeffb285,,fairfield,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
b2b789c2134941d08d6a4ed71c54ba6f,,fairfield,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
cea7d6e075a34dd384b70bc355d80fc6,,east granby,CT,Building Material and Supplies Dealers,Home Centers
94932823b43633be98b0d4d23d7e2d78,,north haven,CT,"Advertising, Public Relations, and Related Services",
6f5ec2f8d75047f98e90c900ad9664cd,,rocky hill,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
d02288ffb88c436d84711b6a9b0eeac0,,middlefield,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
1bb8a1e0be0839e4bcf65e7a0a7f3413,,somers,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
97b336dc237532838e65bd4b564ce185,,portland,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
e9fc90a3c9814e9b91ae11a57b3d8c0d,,watertown,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
672f0b29898a4b7fa3be35b1288e93ca,,east longmeadow,MA,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
aad84b9236ce36b196965754d80dcb26,,westport,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
6bd73524a6594220b1a0aba21a8e428b,,east greenwich,RI,Restaurants and Other Eating Places,Full-Service Restaurants
a13030a2518c49c4ad4aa530343603e7,,gilbertville,MA,Gasoline Stations,Gasoline Stations with Convenience Stores
0b02fbfb686e313581668a8ea88b4d20,,northford,CT,Other Miscellaneous Store Retailers,
24a91cbfe82f456394331bdb8985d465,,north haven,CT,Automotive Repair and Maintenance,General Automotive Repair
36467e5b97373ad88e6185ca214dd198,,wallingford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
91f7bda16a723634b393bf8360005c3d,,hamden,CT,Other Miscellaneous Manufacturing,
58282fade3f54115bb104cf14f932b00,,west hartford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
25d537c979cd31b089082d72921216a4,,fairfield,CT,Restaurants and Other Eating Places,
8ed7386dd4bb4d069f6328f95f6f7f4e,,broad brook,CT,Restaurants and Other Eating Places,Full-Service Restaurants
fde3eb8db97c313cb73f56394da01b70,,somers,CT,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
f3c329025bc83cd9bcdd631ca337743e,,torrington,CT,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores"
d5fb2bb2babd44e6a2bbe87571060fe8,,new milford,CT,"Automotive Parts, Accessories, and Tire Stores",Tire Dealers
c898806b903d49b086b9a73c21d9602c,,west springfield,MA,Restaurants and Other Eating Places,Full-Service Restaurants
918b29adee3132e2a41de64725d1e4d6,,meriden,CT,Automotive Equipment Rental and Leasing,Passenger Car Rental
3ee49a54a99f4bd7a3e83f5aa5362632,,portland,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
c764d6f26efd4f5faad2dd70d80ca54e,,glastonbury,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
fc3905f68b4734c2a090228cf13c19bc,,norwich,CT,Other Miscellaneous Store Retailers,Tobacco Stores
4fbae496f7324e298d34cacc528912be,,old saybrook,CT,Automobile Dealers,New Car Dealers
23113122014b47f7beab38e1b4e309d5,,lebanon,CT,Religious Organizations,Religious Organizations
766f09327b834a8e8b4f86d5b3d66975,,wilton,CT,Other Schools and Instruction,Exam Preparation and Tutoring
c2f65d0026fa4c7d8b2720876eea0c5f,,stamford,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
e517313dca9248bba88617e68141da74,,east hampton,CT,Other Amusement and Recreation Industries,Bowling Centers
a35a151ee620340598706d88a6f2cf26,,mystic,CT,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores"
840aa3a8212b35f3b6def976d5489add,,manchester,CT,"Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities"
f588a7aa33503c3590d6dba8b4692dd0,,lebanon,CT,"Architectural, Engineering, and Related Services",
099af5296b7c30ac88e864f9bc598834,,granby,CT,Other Schools and Instruction,Automobile Driving Schools
38a83420d35436849a3ada0a62d3551f,,windsor locks,CT,"Office Supplies, Stationery, and Gift Stores",
b75f881dbff436148b38cc89af61c614,,windsor locks,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
ba08b10eb74b360687ada410b91953d6,,hartford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
7a4204f1b3ed4ceba8e833b065ac54f2,,southbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
aa10f73ac2dc381aac384c598942a78a,,wallingford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
2df71a52874e30a39012ac97389d8040,,wallingford,CT,Consumer Goods Rental,All Other Consumer Goods Rental
5e7ce04872c54f38a424528fd650c151,,wilton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
b57f88be62f83ee78fb100075359d043,,norwalk,CT,Traveler Accommodation,
17ce4e532b50344c9362932366a78f15,,waterford,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
67feb1871b5545ec9c1c9c630ce9c802,,branford,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
b315c905a9943e94bfae943108e5826d,,niantic,CT,Services to Buildings and Dwellings,Carpet and Upholstery Cleaning Services
eaa0e75ed521467f9a668c012024aa70,,pawcatuck,CT,Used Merchandise Stores,Used Merchandise Stores
dca57b25e6534f65932323efe3d9266a,,newington,CT,Other Amusement and Recreation Industries,Bowling Centers
252a09e6540b4baa9c689759f3302506,,waterbury,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
2a92d1194a2149de9259e5ecf6cebcf1,,hamden,CT,Religious Organizations,Religious Organizations
f347e4e3ff774cbca736c1baf6fb16b8,,new britain,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
38afe31578173cd6841e4264424aedaa,,stratford,CT,Drinking Places (Alcoholic Beverages),
c1c1d4aaaf1140d0905eb909ba70a815,,torrington,CT,Restaurants and Other Eating Places,Full-Service Restaurants
a7b1cc8d97fb41478984e8e7860b05d8,,newtown,CT,Other Financial Investment Activities,Miscellaneous Financial Investment Activities
3c88819923a4336193ca99707858142e,,middletown,CT,Used Merchandise Stores,Used Merchandise Stores
84542fa5e55e3410bad1344c78305612,,portland,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
e083a7b6a2b3311ab59931b964c313a3,,rocky hill,CT,Employment Services,Employment Placement Agencies
2cc802f4148b4526b727282027ebaaa9,,poquonock bridge,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
04b016471e313df7863ad1eeadd7eb52,,enfield,CT,Other Miscellaneous Manufacturing,
eb0ecb29d52a3e388448618b9b2159c0,,enfield,CT,Management of Companies and Enterprises,"Corporate, Subsidiary, and Regional Managing Offices"
43b873e27fcd4df3b2eea4f51ab68950,,new haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
b8b17743d55a39ad8800278a68e4a83c,,north haven,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
ea21f1f97a463d57902e05d13af440d8,,branford,CT,Health and Personal Care Stores,Food (Health) Supplement Stores
324bf42e91394af0a39062b715e33155,,middletown,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
db23817fb89e37a7a0c64c0607ba05fa,,hartford,CT,Legal Services,Offices of Lawyers
481fdefe6f5e398c92a5f0ce775577f2,,willington,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
1804af9524803a34a63c61e4608ac4a7,,gales ferry,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
2265fa72d2c74f52a22ab5d97b949eb3,,bridgeport,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2db72e365a6049098668d9b4202a41c9,,new haven,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
9fd01b66aa8c3d56a816e54cab39d566,,barkhamsted,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
03fcef340d8a428cb702e59879dccff9,,bridgeport,CT,Restaurants and Other Eating Places,Full-Service Restaurants
5bce402ba617354489c544ae1d879985,,south windham,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
0d5861a475a734f3ad5ac92f2f70effc,,middletown,CT,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores"
353f569563794f0db393f62cda980d72,,norwalk,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
076d1bb074c83c1eacb49ca4cc2eb813,,sandy hook,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
e4e892592f3438a8b872efae92c60d69,,westerly,RI,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
2f5c97b26d70439e8da3c84e84c92122,,waterbury,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
c2ca50defb0b4f15a7b904a13de4515b,,woodbridge,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
ef5a40c29a2435c5a971fa8b287b99dd,,portland,CT,Gasoline Stations,
8e4f5394d79a4d4eb544cf1e183d1f81,,west hartford,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
1ab9c4a86c44388cb8e517bdb3d50d67,,meriden,CT,Other Miscellaneous Manufacturing,
64f199f797774be4bd0c807197e5326a,,glastonbury,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
e76f7aad6add438394565c1add0dc03b,,amston,CT,"Justice, Public Order, and Safety Activities",Fire Protection
0798198e0c0a3e41a303c2684efe03d9,,bridgeport,CT,Building Finishing Contractors,Masonry Contractors
abc6c02e21ba47a2a550e4b2bbdf0544,,east haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
21c54e9a265c364c9fe7e40c48ebd96c,,southbury,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
167531fc1da532c7bce76cf33e0236b1,,westerly,RI,Restaurants and Other Eating Places,Limited-Service Restaurants
458addb9952b3553b808cb3dd443fa31,,norwalk,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3f420c55f91a4863a50eb5b3831adbbd,,hebron,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
433c4ff7dbab30f58230973c688bc460,,storrs mansfield,CT,Restaurants and Other Eating Places,
970dd5166194417d90321107c3582529,,hebron,CT,Building Material and Supplies Dealers,Hardware Stores
9d9f6c31ba224617b1cbfbb24867b860,,colchester,CT,Building Material and Supplies Dealers,Hardware Stores
445a9a79ba6f468e9cca2e17767ba9ad,,roslyn,NY,Restaurants and Other Eating Places,Full-Service Restaurants
83584a8b6dba424aac92273b0eae49e8,,garden city,NY,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
b31f2b6bf2fa446d8dbdc397669e2dcf,,douglaston,NY,Special Food Services,Caterers
8af0e772f6943015a3163fd012b4c8a7,,torrington,CT,Other Miscellaneous Store Retailers,Tobacco Stores
3df953bf892f317ca5b0d9e5e30be74b,,orange,CT,Specialty Food Stores,Fruit and Vegetable Markets
5a036914f8d04062b95802b53fc4a1f0,,washington depot,CT,Home Furnishings Stores,"Sewing, Needlework, and Piece Goods Stores"
60ca4ba2ebd23abdaf8bfef2a08403eb,,washington,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
6b2dcd947fbf3c22b9c1837901f0d2c0,,mashantucket,CT,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
b3a6f2763eb94c1fbeb24f0cc8a1f2a6,,groton,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
a11c4c80bcfa480bb510b904549e0242,,norwalk,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
8af215202ace432d95ba780083a10ddf,,hartford,CT,"Museums, Historical Sites, and Similar Institutions",Zoos and Botanical Gardens
1ac722a1db154b258108369d9e1464d3,,glastonbury,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
b0e4a168eb034e72a4ef926de771e372,,milldale,CT,Restaurants and Other Eating Places,Full-Service Restaurants
49cffc657cd0488f905690f1e9ce2a84,,orange,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
8f7556e01315307da1a9ba4f713c19bc,,west hartford,CT,Services to Buildings and Dwellings,Landscaping Services
d2e2af1096ad46969aa26ba8297d8135,,milford,CT,Book Stores and News Dealers,Book Stores
e27c21f00e8533c4a2d687f72db01882,,stratford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
fa2a0dda8ca0471dbe530d9d63d8f13f,,bridgeport,CT,Restaurants and Other Eating Places,Full-Service Restaurants
9e085c55856445f08824f82601cf4325,,bristol,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d45bcc921d00478d88a5acd79b7ed8f7,,durham,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
02c57c4794ad44ae9b4997230c18a078,,new milford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
b22c52fed12e4208a4cd224c80421593,,new milford,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
d9d70c85267f3942ab15e6fcc265070a,,manchester,CT,Other Miscellaneous Store Retailers,Furniture Stores
2ed25c89da024bb99217d888ca407644,,monroe,CT,Religious Organizations,Religious Organizations
5f1dbf8d284f33a89280668f2cd1c9d4,,new london,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
03465867f2463f95b3590628f35e739b,,plantsville,CT,Restaurants and Other Eating Places,Full-Service Restaurants
15906942d74c39f4b2eafe81802d9f97,,mystic,CT,Other Specialty Trade Contractors,
b0e75d609e5e4a549373c3be2c4fca31,,new haven,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
bc4bdf9c0b8f3cfeb10ecde133f467d1,,hamden,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
da94eb51ee7b4ada9a967135d577584e,,willimantic,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
fed21b799f334caa97f03698779a6d27,,east granby,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
3d7401c91bfb49e9bbd207e322478764,,stamford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
c96c955e2dee4f9e9ff485bfd8f22b5f,,norwalk,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
e6f59759b423433f92e3829d7a6e4283,,killingworth,CT,Restaurants and Other Eating Places,Full-Service Restaurants
ea6aa1a8c07338779d1278d36e3e2390,,east haven,CT,Special Food Services,Caterers
